DIA_SEMANA;HORA;TEMPERATURA;UMIDADE;VELOCIDADE_VENTO;VISIBILIDADE;RADIACAO_SOLAR;CHUVA;NEVE;ESTACAO;FERIADO;FUNCIONAMENTO;BICICLETAS_ALUGADAS
sex;11;26.8;38;2.6;1879;2.99;0;0;verão;não;sim;1036
sex;12;28.2;34;2.6;1867;3.26;0;0;verão;não;sim;1076
sex;13;29.4;33;2.2;1535;3.3;0;0;verão;não;sim;1093
sex;14;29.6;31;3.7;1988;3.25;0;0;verão;não;sim;1071
sex;15;29.9;36;3.3;1866;2.94;0;0;verão;não;sim;1235
sex;16;29.9;34;3.2;1912;2.46;0;0;verão;não;sim;1488
sex;17;29.2;35;4.3;1967;1.87;0;0;verão;não;sim;2123
sex;18;28.5;36;3;1981;1.21;0;0;verão;não;sim;3088
sex;19;26.8;35;1.9;2000;0.54;0;0;verão;não;sim;2505
sex;20;25;39;2.8;2000;0.06;0;0;verão;não;sim;2163
sex;21;23.5;44;1.6;2000;0;0;0;verão;não;sim;2066
sex;22;22.7;44;1.5;2000;0;0;0;verão;não;sim;1991
sex;23;21.8;49;1.6;1965;0;0;0;verão;não;sim;1440
sab;0;20.9;53;1.4;1717;0;0;0;verão;não;sim;1165
sab;1;20.2;57;0.4;1428;0;0;0;verão;não;sim;989
sab;2;19.6;60;1.9;1200;0;0;0;verão;não;sim;677
sab;3;18.9;63;1.5;1007;0;0;0;verão;não;sim;475
sab;4;18.3;66;1.3;929;0;0;0;verão;não;sim;312
sab;5;17.8;69;1.1;951;0;0;0;verão;não;sim;264
sab;6;17.7;68;1.3;842;0.05;0;0;verão;não;sim;342
sab;7;18.1;59;0.6;789;0.47;0;0;verão;não;sim;560
sab;8;20.4;54;1;828;1.23;0;0;verão;não;sim;898
sab;9;23.3;43;1.2;1257;1.91;0;0;verão;não;sim;1005
sab;10;25.5;33;1.1;1815;2.52;0;0;verão;não;sim;1044
sab;11;27.3;35;2.3;1537;2.98;0;0;verão;não;sim;1094
sab;12;28.3;30;3;1675;3.29;0;0;verão;não;sim;1253
sab;13;29.6;24;2.4;1873;3.42;0;0;verão;não;sim;1334
sab;14;29.8;23;3.6;1945;3.32;0;0;verão;não;sim;1396
sab;15;29.8;24;2.9;1939;3;0;0;verão;não;sim;1535
sab;16;29.6;26;3.7;2000;2.58;0;0;verão;não;sim;1707
sab;17;28.9;22;2.7;1965;1.93;0;0;verão;não;sim;2025
sab;18;27.4;29;3.6;2000;1.19;0;0;verão;não;sim;2246
sab;19;25.4;33;2.7;2000;0.54;0;0;verão;não;sim;2337
sab;20;23.4;38;2.3;2000;0.06;0;0;verão;não;sim;2338
sab;21;22.1;44;2.5;2000;0;0;0;verão;não;sim;2238
sab;22;21.4;48;1.6;2000;0;0;0;verão;não;sim;1969
sab;23;20.6;52;0.5;2000;0;0;0;verão;não;sim;1490
dom;0;19.7;55;2;1986;0;0;0;verão;não;sim;1248
dom;1;19.2;57;0.8;1985;0;0;0;verão;não;sim;902
dom;2;18.6;60;1.8;1841;0;0;0;verão;não;sim;673
dom;3;18;64;1.3;1560;0;0;0;verão;não;sim;437
dom;4;17.4;65;0.8;1093;0;0;0;verão;não;sim;294
dom;5;17.1;66;0.3;1370;0;0;0;verão;não;sim;193
dom;6;16.9;62;0.4;1768;0.06;0;0;verão;não;sim;228
dom;7;18;54;0.7;1997;0.51;0;0;verão;não;sim;423
dom;8;20.3;47;1.5;1785;1.05;0;0;verão;não;sim;659
dom;9;22.7;39;0.7;1880;1.91;0;0;verão;não;sim;831
dom;10;24.8;34;1.3;1869;2.09;0;0;verão;não;sim;938
dom;11;26.7;30;1.1;1782;2.83;0;0;verão;não;sim;977
dom;12;28.7;27;1.7;1843;3.29;0;0;verão;não;sim;1134
dom;13;29.4;24;2.7;1905;3.18;0;0;verão;não;sim;1393
dom;14;29.8;26;2.2;1818;3.2;0;0;verão;não;sim;1399
dom;15;30.7;21;2.5;1876;2.95;0;0;verão;não;sim;1556
dom;16;30.4;28;3.6;1790;2.48;0;0;verão;não;sim;1834
dom;17;29.5;29;4.1;1944;1.84;0;0;verão;não;sim;2131
dom;18;29.3;25;2.4;1973;1.23;0;0;verão;não;sim;2349
dom;19;27.4;29;2.4;2000;0.5;0;0;verão;não;sim;2514
dom;20;25.3;32;2.2;1997;0.06;0;0;verão;não;sim;2460
dom;21;24.2;32;2.1;2000;0;0;0;verão;não;sim;2173
dom;22;23;38;1.2;1996;0;0;0;verão;não;sim;1741
dom;23;22;44;0.8;1978;0;0;0;verão;não;sim;1274
seg;0;21.4;45;1.4;1964;0;0;0;verão;não;sim;938
seg;1;20.7;47;0.9;1987;0;0;0;verão;não;sim;596
seg;2;20.1;49;0.8;1978;0;0;0;verão;não;sim;351
seg;3;19.6;51;1;1923;0;0;0;verão;não;sim;244
seg;4;19.4;56;1.2;1752;0;0;0;verão;não;sim;172
seg;5;19.2;56;0.9;1772;0;0;0;verão;não;sim;299
seg;6;18.9;53;0.3;1871;0.04;0;0;verão;não;sim;742
seg;7;19.5;52;0.8;1818;0.46;0;0;verão;não;sim;1505
seg;8;22.1;44;1.4;1435;1.16;0;0;verão;não;sim;2287
seg;9;23.3;37;0.4;1336;1.28;0;0;verão;não;sim;1243
seg;10;25.1;40;2.7;1076;2.37;0;0;verão;não;sim;970
seg;11;26.1;37;2.4;1079;2.79;0;0;verão;não;sim;1008
seg;12;26.3;36;3.1;1377;2.61;0;0;verão;não;sim;1152
seg;13;27.4;30;2;1768;3.03;0;0;verão;não;sim;1085
seg;14;26.5;43;3.9;1671;2.36;0;0;verão;não;sim;1148
seg;15;25.5;43;2.9;1996;1.71;0;0;verão;não;sim;1249
seg;16;25.5;43;3.2;1892;1.72;0;0;verão;não;sim;1671
seg;17;24.9;46;2;1855;0.91;0;0;verão;não;sim;2190
seg;18;24.4;48;1.9;1998;0.56;0;0;verão;não;sim;3380
seg;19;23.9;51;2.3;2000;0.12;0;0;verão;não;sim;2788
seg;20;23.4;43;1.1;2000;0.01;0;0;verão;não;sim;2508
seg;21;22.6;62;1.1;1363;0;0;0;verão;não;sim;2377
seg;22;22;64;1.8;1211;0;0;0;verão;não;sim;2000
seg;23;21.4;68;2.7;972;0;0;0;verão;não;sim;1354
ter;0;20.5;71;2.8;1204;0;0;0;verão;não;sim;927
ter;1;20;67;0.7;1426;0;0;0;verão;não;sim;742
ter;2;19.7;66;0.5;1591;0;0;0;verão;não;sim;448
ter;3;19.1;72;0.6;1370;0;0;0;verão;não;sim;314
ter;4;18.5;72;0.6;1168;0;0;0;verão;não;sim;214
ter;5;18.1;73;0.5;1182;0;0;0;verão;não;sim;282
ter;6;17.8;73;0.4;1188;0.04;0;0;verão;não;sim;733
ter;7;18.8;64;0.7;1099;0.48;0;0;verão;não;sim;1602
ter;8;21.5;58;1.1;1021;1.21;0;0;verão;não;sim;2322
ter;9;23.5;51;1.4;1169;1.82;0;0;verão;não;sim;1344
ter;10;25.5;43;1;1568;2.49;0;0;verão;não;sim;959
ter;11;26.8;37;1.6;1639;2.91;0;0;verão;não;sim;974
ter;12;28.2;35;1.2;1411;3.23;0;0;verão;não;sim;1111
ter;13;28.6;34;2;1274;2.82;0;0;verão;não;sim;1058
ter;14;28.9;34;2.7;1328;2.06;0;0;verão;não;sim;1120
ter;15;29;38;3.4;749;2.12;0;0;verão;não;sim;1250
ter;16;28.8;38;3.1;1027;2.14;0;0;verão;não;sim;1434
ter;17;28.1;37;3.6;1346;1.56;0;0;verão;não;sim;2115
ter;18;27.1;40;2.8;1811;1;0;0;verão;não;sim;3227
ter;19;25.5;43;3.1;1760;0.41;0;0;verão;não;sim;2615
ter;20;24;46;2.8;1896;0.06;0;0;verão;não;sim;2346
ter;21;23.3;51;1.7;1654;0;0;0;verão;não;sim;2404
ter;22;22.4;54;2.5;1778;0;0;0;verão;não;sim;2237
ter;23;21.9;56;0.7;1898;0;0;0;verão;não;sim;1646
qua;0;21.2;60;0.9;1789;0;0;0;verão;sim;sim;1268
qua;1;20.6;63;0.6;1670;0;0;0;verão;sim;sim;1031
qua;2;20.1;65;1;1435;0;0;0;verão;sim;sim;792
qua;3;19.6;68;1.7;1260;0;0;0;verão;sim;sim;562
qua;4;19.2;68;0.8;1181;0;0;0;verão;sim;sim;332
qua;5;18.7;73;1.4;1065;0;0;0;verão;sim;sim;218
qua;6;18.5;73;1.1;1028;0.06;0;0;verão;sim;sim;351
qua;7;19.3;63;0.7;916;0.46;0;0;verão;sim;sim;536
qua;8;21.2;59;1.2;794;1.13;0;0;verão;sim;sim;799
qua;9;22.9;56;2.3;763;1.74;0;0;verão;sim;sim;925
qua;10;24.3;53;2.9;949;2.37;0;0;verão;sim;sim;1087
qua;11;25.8;52;2.1;905;2.84;0;0;verão;sim;sim;1152
qua;12;27.3;51;2.8;703;3.16;0;0;verão;sim;sim;1400
qua;13;27.3;52;3.1;613;3.21;0;0;verão;sim;sim;1444
qua;14;27.4;50;3.5;615;3.01;0;0;verão;sim;sim;1603
qua;15;27.6;49;3.7;656;2.79;0;0;verão;sim;sim;1674
qua;16;27.9;47;2.8;824;2.36;0;0;verão;sim;sim;1940
qua;17;27.4;48;2.7;1084;1.8;0;0;verão;sim;sim;2104
qua;18;26.6;52;2.5;1368;1.09;0;0;verão;sim;sim;2162
qua;19;24.9;56;3.1;1469;0.51;0;0;verão;sim;sim;2163
qua;20;23.4;64;1.8;1144;0.07;0;0;verão;sim;sim;2145
qua;21;22.1;72;2.5;923;0;0;0;verão;sim;sim;1935
qua;22;20.8;78;1.8;763;0;0;0;verão;sim;sim;1624
qua;23;20.1;77;3.1;797;0;0;0;verão;sim;sim;1251
qui;0;19.6;82;1.7;628;0;0;0;verão;não;sim;978
qui;1;19.1;86;1.8;522;0;0;0;verão;não;sim;606
qui;2;18.8;88;0.3;500;0;0;0;verão;não;sim;418
qui;3;18.4;88;1.6;465;0;0;0;verão;não;sim;275
qui;4;18.1;88;1.8;458;0;0;0;verão;não;sim;191
qui;5;17.8;91;2.2;393;0;0;0;verão;não;sim;288
qui;6;18.1;88;1.1;272;0.03;0;0;verão;não;sim;716
qui;7;18.6;85;2;307;0.16;0;0;verão;não;sim;1551
qui;8;18.9;82;2.3;326;0.44;0;0;verão;não;sim;2317
qui;9;20.5;73;1.6;364;1.23;0;0;verão;não;sim;1342
qui;10;22;69;2;488;2.04;0;0;verão;não;sim;914
qui;11;23.4;62;1.8;603;2.87;0;0;verão;não;sim;967
qui;12;25;56;3;715;3.19;0;0;verão;não;sim;1099
qui;13;26.7;47;2.4;806;3.26;0;0;verão;não;sim;1071
qui;14;28.2;44;1.7;644;3.11;0;0;verão;não;sim;1116
qui;15;29.3;41;2;609;2.63;0;0;verão;não;sim;1171
qui;16;29.3;41;2;905;1.95;0;0;verão;não;sim;1442
qui;17;28.2;51;3.3;879;1.73;0;0;verão;não;sim;2002
qui;18;25.6;57;2.7;1217;0.96;0;0;verão;não;sim;3221
qui;19;24;60;2.8;1379;0.38;0;0;verão;não;sim;2649
qui;20;22.8;67;1.6;1219;0.06;0;0;verão;não;sim;2278
qui;21;21.5;69;2.6;942;0;0;0;verão;não;sim;2161
qui;22;20.9;71;1;763;0;0;0;verão;não;sim;1939
qui;23;20.3;77;1.3;770;0;0;0;verão;não;sim;1290
sex;0;19.1;82;2.2;874;0;0;0;verão;não;sim;926
sex;1;18.8;84;1.7;658;0;0;0;verão;não;sim;769
sex;2;18.6;84;2.5;619;0;0;0;verão;não;sim;525
sex;3;18.6;83;2.9;889;0;0;0;verão;não;sim;365
sex;4;18.5;82;2;1072;0;0;0;verão;não;sim;255
sex;5;18.6;81;0.8;1205;0;0;0;verão;não;sim;299
sex;6;18.8;78;2;1259;0.01;0;0;verão;não;sim;744
sex;7;19.1;73;2;1300;0.3;0;0;verão;não;sim;1544
sex;8;19.7;69;2;1448;0.54;0;0;verão;não;sim;2348
sex;9;21.2;62;1.7;1384;1.45;0;0;verão;não;sim;1283
sex;10;21.9;62;1.7;1664;1.36;0;0;verão;não;sim;1002
sex;11;21.9;64;2.4;1359;1.03;0;0;verão;não;sim;1095
sex;12;23.1;56;1.6;1222;1.71;0;0;verão;não;sim;1256
sex;13;24.2;58;1.9;1015;1.87;0;0;verão;não;sim;1314
sex;14;25;54;2.2;1146;1.86;0;0;verão;não;sim;1249
sex;15;26.2;51;3.3;1104;2.87;0;0;verão;não;sim;1416
sex;16;26.6;49;3.2;1200;2.35;0;0;verão;não;sim;1668
sex;17;26.9;49;2.3;1210;1.72;0;0;verão;não;sim;2314
sex;18;26.2;54;2.2;1183;0.88;0;0;verão;não;sim;3309
sex;19;24.5;63;3.1;970;0.46;0;0;verão;não;sim;2797
sex;20;22.6;71;1.8;856;0.11;0;0;verão;não;sim;2476
sex;21;21.2;77;1.7;638;0;0;0;verão;não;sim;2337
sex;22;20.5;78;0.9;550;0;0;0;verão;não;sim;2140
sex;23;20;79;1.4;510;0;0;0;verão;não;sim;1672
sab;0;19.7;83;1.5;390;0;0;0;verão;não;sim;1247
sab;1;19.7;81;0.6;419;0;0;0;verão;não;sim;1029
sab;2;19.4;84;0.7;382;0;0;0;verão;não;sim;732
sab;3;19.1;84;0.6;421;0;0;0;verão;não;sim;535
sab;4;19;83;0.4;473;0;0;0;verão;não;sim;352
sab;5;19;85;0.4;467;0;0;0;verão;não;sim;262
sab;6;19;84;0.5;440;0.05;0;0;verão;não;sim;381
sab;7;20.2;73;1.1;708;0.41;0;0;verão;não;sim;616
sab;8;21.9;62;0.9;1071;1.03;0;0;verão;não;sim;963
sab;9;24;55;1.8;1411;1.81;0;0;verão;não;sim;1102
sab;10;25.8;49;1.3;1442;2.42;0;0;verão;não;sim;1156
sab;11;27.2;46;1.7;1301;2.88;0;0;verão;não;sim;1200
sab;12;28.2;42;1.4;1563;2.84;0;0;verão;não;sim;1462
sab;13;28.8;42;2;1438;2.38;0;0;verão;não;sim;1583
sab;14;30.1;35;1.4;1583;2.53;0;0;verão;não;sim;1744
sab;15;29.6;40;2.5;1546;1.96;0;0;verão;não;sim;1890
sab;16;28.7;40;2.5;1474;1;0;0;verão;não;sim;2297
sab;17;28.2;39;2.9;1653;0.7;0;0;verão;não;sim;2355
sab;18;27.3;42;1.2;2000;0.19;0;0;verão;não;sim;1934
sab;19;25.7;47;1.8;2000;0.04;0;0;verão;não;sim;1058
sab;20;23.7;62;1.6;1402;0;0.4;0;verão;não;sim;246
sab;21;22.4;72;1.5;1816;0;0.1;0;verão;não;sim;225
sab;22;21;75;1.3;2000;0;0;0;verão;não;sim;776
sab;23;20.7;66;1.6;2000;0;0;0;verão;não;sim;766
dom;0;20.2;66;1.5;2000;0;0;0;verão;não;sim;483
dom;1;19.7;71;1.2;1986;0;0.5;0;verão;não;sim;375
dom;2;19.2;69;1.3;2000;0;0;0;verão;não;sim;162
dom;3;18.6;78;0.8;1997;0;0;0;verão;não;sim;150
dom;4;18.3;72;1.7;2000;0;0;0;verão;não;sim;174
dom;5;18.4;70;1.4;2000;0;0;0;verão;não;sim;138
dom;6;18.3;71;0.9;2000;0;0;0;verão;não;sim;216
dom;7;18.4;68;0.6;2000;0.04;0;0;verão;não;sim;313
dom;8;19;65;2;2000;0.28;0;0;verão;não;sim;619
dom;9;19.2;65;1.4;2000;0.34;0;0;verão;não;sim;786
dom;10;20.2;62;1.8;2000;0.82;0;0;verão;não;sim;942
dom;11;21.3;56;1.5;1989;1.18;0;0;verão;não;sim;1074
dom;12;23.2;50;2.2;1988;2.45;0;0;verão;não;sim;1442
dom;13;24.2;48;1.2;1968;2.19;0;0;verão;não;sim;1752
dom;14;24.1;51;1.1;2000;1.58;0;0;verão;não;sim;1985
dom;15;24.8;49;1.2;2000;1.34;0;0;verão;não;sim;2182
dom;16;24.8;51;1.6;2000;1.17;0;0;verão;não;sim;2333
dom;17;24.6;52;1.3;2000;0.82;0;0;verão;não;sim;2431
dom;18;24.1;53;1.3;2000;0.48;0;0;verão;não;sim;2367
dom;19;23.4;55;1;2000;0.12;0;0;verão;não;sim;2267
dom;20;22.8;55;1.3;2000;0.01;0;0;verão;não;sim;2300
dom;21;22.1;55;1.5;2000;0;0;0;verão;não;sim;2026
dom;22;21.5;55;1.8;2000;0;0;0;verão;não;sim;1634
dom;23;20.9;56;1.5;2000;0;0;0;verão;não;sim;1191
seg;0;20.3;58;1.4;2000;0;0;0;verão;não;sim;918
seg;1;19.8;59;1.3;2000;0;0;0;verão;não;sim;555
seg;2;19.2;60;1.5;2000;0;0;0;verão;não;sim;353
seg;3;18.8;61;1.3;2000;0;0;0;verão;não;sim;232
seg;4;18.8;60;1;2000;0;0;0;verão;não;sim;194
seg;5;18.8;61;1.2;2000;0;0;0;verão;não;sim;324
seg;6;18.6;61;0.8;2000;0.03;0;0;verão;não;sim;807
seg;7;19.1;59;1.1;2000;0.38;0;0;verão;não;sim;1629
seg;8;20.7;55;1.5;2000;1.23;0;0;verão;não;sim;2375
seg;9;22.2;48;1.7;1889;1.77;0;0;verão;não;sim;1307
seg;10;23.7;47;1.3;2000;2.67;0;0;verão;não;sim;992
seg;11;23.2;52;1.4;2000;1.53;0;0;verão;não;sim;1107
seg;12;23.2;52;1.2;2000;0.82;0;0;verão;não;sim;1204
seg;13;23.7;49;1.2;2000;1.04;0;0;verão;não;sim;1033
seg;14;23.9;47;1;2000;0.97;0;0;verão;não;sim;1075
seg;15;22.2;60;1.3;1907;0.34;0;0;verão;não;sim;1240
seg;16;22;60;1.8;2000;0.14;0;0;verão;não;sim;1220
seg;17;20.7;72;3.4;2000;0.11;0;0;verão;não;sim;1475
seg;18;19.8;80;3.9;2000;0.12;0;0;verão;não;sim;1491
seg;19;19.4;85;1.2;1651;0.08;0.5;0;verão;não;sim;873
seg;20;19.1;84;1.7;2000;0.04;0;0;verão;não;sim;1280
seg;21;19;82;1;2000;0;0;0;verão;não;sim;1647
seg;22;19;76;0.1;2000;0;0;0;verão;não;sim;1117
seg;23;18.2;93;0.8;460;0;3.5;0;verão;não;sim;384
ter;0;18;94;0.7;1906;0;1;0;verão;não;sim;470
ter;1;17.7;92;0.9;1958;0;0;0;verão;não;sim;454
ter;2;17.7;87;1.2;2000;0;0;0;verão;não;sim;385
ter;3;17.5;87;0.5;1995;0;0;0;verão;não;sim;206
ter;4;17.5;84;0.8;2000;0;0;0;verão;não;sim;144
ter;5;17.2;87;0.6;2000;0;0;0;verão;não;sim;296
ter;6;16.7;85;1;2000;0.03;0;0;verão;não;sim;740
ter;7;17.1;77;1.5;1748;0.49;0;0;verão;não;sim;1573
ter;8;19;67;1.1;1976;1.29;0;0;verão;não;sim;2495
ter;9;21.1;60;0.9;1998;2.18;0;0;verão;não;sim;1317
ter;10;22.1;53;1.1;1999;2.28;0;0;verão;não;sim;971
ter;11;22.9;54;2.6;1959;2.56;0;0;verão;não;sim;1092
ter;12;24;51;1.8;2000;2.29;0;0;verão;não;sim;1202
ter;13;25.7;46;0.8;2000;3.18;0;0;verão;não;sim;1215
ter;14;25.6;45;2.2;1961;1.39;0;0;verão;não;sim;1246
ter;15;26.2;42;2.7;1977;1.59;0;0;verão;não;sim;1427
ter;16;26.2;47;3.8;1996;2.45;0;0;verão;não;sim;1714
ter;17;26.4;47;3;1976;1.76;0;0;verão;não;sim;2270
ter;18;24.9;53;3.6;2000;1.28;0;0;verão;não;sim;3404
ter;19;23.1;58;2.4;1997;0.59;0;0;verão;não;sim;2873
ter;20;21.6;62;3.3;2000;0.09;0;0;verão;não;sim;2579
ter;21;20.6;70;1.8;1986;0;0;0;verão;não;sim;2505
ter;22;20;70;1;2000;0;0;0;verão;não;sim;2309
ter;23;19.5;72;0.6;1989;0;0;0;verão;não;sim;1657
qua;0;19.3;76;1.2;1968;0;0;0;verão;não;sim;1274
qua;1;18.9;77;0.7;1987;0;0;0;verão;não;sim;1088
qua;2;18.4;75;0.6;1986;0;0;0;verão;não;sim;847
qua;3;18.5;73;1;1951;0;0;0;verão;não;sim;591
qua;4;18.7;74;0.9;1933;0;0;0;verão;não;sim;421
qua;5;18.6;76;0.4;1957;0;0;0;verão;não;sim;290
qua;6;18.7;75;0.9;1923;0.06;0;0;verão;não;sim;416
qua;7;19.4;69;0.3;1277;0.42;0;0;verão;não;sim;657
qua;8;20.7;65;1.5;1004;0.97;0;0;verão;não;sim;959
qua;9;22.6;59;1.6;1030;1.8;0;0;verão;não;sim;1111
qua;10;23;57;2.2;1145;1.1;0;0;verão;não;sim;1269
qua;11;24.5;51;1.5;1333;1.97;0;0;verão;não;sim;1478
qua;12;24.5;56;2.3;1094;1.74;0;0;verão;não;sim;1747
qua;13;24.9;52;1.8;1554;1.7;0;0;verão;não;sim;1834
qua;14;26.6;50;2.4;1119;2.95;0;0;verão;não;sim;2088
qua;15;25.5;50;2.2;1025;0.47;0;0;verão;não;sim;2288
qua;16;25.8;50;1.7;1152;0.66;0;0;verão;não;sim;2474
qua;17;25.6;57;3.3;919;0.87;0;0;verão;não;sim;2664
qua;18;23.4;63;3.6;1245;0.5;0;0;verão;não;sim;2479
qua;19;22.8;64;2.3;1444;0.45;0;0;verão;não;sim;2404
qua;20;22.1;65;1.3;1611;0.09;0;0;verão;não;sim;2276
qua;21;21.8;67;0;1485;0;0;0;verão;não;sim;2166
qua;22;21.6;66;1.2;1438;0;0;0;verão;não;sim;1934
qua;23;21.5;62;0.1;1827;0;0;0;verão;não;sim;1394
qui;0;21.1;69;0.5;1086;0;0;0;verão;não;sim;1047
qui;1;20.8;72;1;912;0;0;0;verão;não;sim;715
qui;2;20.8;73;0.8;829;0;0;0;verão;não;sim;453
qui;3;20.8;73;0.7;756;0;0;0;verão;não;sim;289
qui;4;21;72;0.8;677;0;0;0;verão;não;sim;193
qui;5;20.3;84;3.2;518;0;0;0;verão;não;sim;154
qui;6;19.5;95;1.4;179;0;1.5;0;verão;não;sim;100
qui;7;19.4;97;0.9;272;0;13.5;0;verão;não;sim;94
qui;8;18.9;97;1.2;492;0.06;11.5;0;verão;não;sim;187
qui;9;19.1;96;0.6;273;0.17;1.5;0;verão;não;sim;175
qui;10;19.7;94;1.1;497;0.61;1;0;verão;não;sim;532
qui;11;20.5;79;1.7;770;1.25;0;0;verão;não;sim;735
qui;12;21.2;75;0.7;876;1.07;0;0;verão;não;sim;945
qui;13;22.8;67;1.2;930;1.55;0;0;verão;não;sim;1056
qui;14;23.8;62;1.2;1282;1.91;0;0;verão;não;sim;1153
qui;15;24.6;57;1.8;1664;1.54;0;0;verão;não;sim;1292
qui;16;25;56;0.7;1723;1.27;0;0;verão;não;sim;1550
qui;17;24.6;57;1;1866;0.45;0;0;verão;não;sim;1934
qui;18;24;61;1.5;1935;0.26;0;0;verão;não;sim;2962
qui;19;23.6;63;0.6;1956;0.19;0;0;verão;não;sim;1856
qui;20;22.6;74;1.2;1594;0.01;0;0;verão;não;sim;1557
qui;21;22.2;72;1;1786;0;0;0;verão;não;sim;1807
qui;22;21.8;72;1;1952;0;0;0;verão;não;sim;1737
qui;23;21.6;68;0.8;2000;0;0;0;verão;não;sim;1295
sex;0;21;70;0.9;2000;0;0;0;verão;não;sim;986
sex;1;20.6;65;1.2;2000;0;0;0;verão;não;sim;717
sex;2;20.1;67;1.1;2000;0;0.1;0;verão;não;sim;403
sex;3;18.8;93;1;419;0;5.4;0;verão;não;sim;154
sex;4;18;93;1.6;627;0;10.5;0;verão;não;sim;72
sex;5;17.4;86;1.1;1820;0;0.5;0;verão;não;sim;161
sex;6;17.2;83;1.3;2000;0.07;0;0;verão;não;sim;609
sex;7;18.2;75;1.4;2000;0.56;0;0;verão;não;sim;1467
sex;8;18.7;71;1.1;1992;0.61;0;0;verão;não;sim;2328
sex;9;20.1;65;1.4;2000;0.93;0;0;verão;não;sim;1170
sex;10;22;56;1.5;1989;1.91;0;0;verão;não;sim;1004
sex;11;22.9;57;1.4;1918;2.24;0;0;verão;não;sim;1118
sex;12;24.4;50;1.6;2000;3.07;0;0;verão;não;sim;1193
sex;13;25.3;48;1.8;1935;3.42;0;0;verão;não;sim;1035
sex;14;26.4;43;2.1;1944;3.23;0;0;verão;não;sim;1027
sex;15;26.7;40;1.6;1995;2.42;0;0;verão;não;sim;1461
sex;16;26.5;45;1.6;2000;1.91;0;0;verão;não;sim;1726
sex;17;26.1;45;1.4;2000;1.26;0;0;verão;não;sim;2460
sex;18;25.9;44;1.5;2000;1.36;0;0;verão;não;sim;2891
sex;19;24.3;48;1.5;2000;0.59;0;0;verão;não;sim;2984
sex;20;22.6;51;1.3;2000;0.06;0;0;verão;não;sim;2441
sex;21;21.4;54;1.5;2000;0;0;0;verão;não;sim;2337
sex;22;20.4;54;1.4;2000;0;0;0;verão;não;sim;2155
sex;23;19.6;55;1.4;2000;0;0;0;verão;não;sim;1593
sab;0;19;57;1.6;2000;0;0;0;verão;não;sim;1217
sab;1;18.4;59;1.3;2000;0;0;0;verão;não;sim;1056
sab;2;17.9;60;0.8;2000;0;0;0;verão;não;sim;764
sab;3;17.4;61;1.2;2000;0;0;0;verão;não;sim;518
sab;4;16.9;63;1;2000;0;0;0;verão;não;sim;317
sab;5;16.6;65;1.2;2000;0;0;0;verão;não;sim;277
sab;6;16.3;66;0.7;2000;0.05;0;0;verão;não;sim;381
sab;7;17;60;1.1;1993;0.47;0;0;verão;não;sim;583
sab;8;18.7;57;1;1956;1.05;0;0;verão;não;sim;892
sab;9;20.4;54;1.5;2000;1.88;0;0;verão;não;sim;1144
sab;10;21.8;46;0.9;1927;2.46;0;0;verão;não;sim;1166
sab;11;23.4;46;1.6;1954;2.96;0;0;verão;não;sim;1330
sab;12;24.8;43;1.2;1943;3.27;0;0;verão;não;sim;1525
sab;13;26.2;37;1.2;1936;3.36;0;0;verão;não;sim;1704
sab;14;27.1;40;1.8;1779;3.26;0;0;verão;não;sim;1783
sab;15;27.8;41;1.6;1851;2.89;0;0;verão;não;sim;1861
sab;16;28.3;41;2.6;1852;2.58;0;0;verão;não;sim;1991
sab;17;28.4;43;2;1806;1.93;0;0;verão;não;sim;2383
sab;18;28;46;2.3;1833;1.23;0;0;verão;não;sim;2451
sab;19;27.2;48;1.4;1994;0.57;0;0;verão;não;sim;2475
sab;20;25;60;2.4;1773;0.1;0;0;verão;não;sim;2497
sab;21;23.7;64;1.7;1707;0;0;0;verão;não;sim;2435
sab;22;22.8;69;1.7;1656;0;0;0;verão;não;sim;1995
sab;23;22.1;73;1.6;1180;0;0;0;verão;não;sim;1615
dom;0;21.5;76;1.4;1015;0;0;0;verão;não;sim;1394
dom;1;20.9;79;2;932;0;0;0;verão;não;sim;929
dom;2;20.5;76;1.1;994;0;0;0;verão;não;sim;755
dom;3;19.9;80;1.6;741;0;0;0;verão;não;sim;491
dom;4;19.4;82;0.9;531;0;0;0;verão;não;sim;304
dom;5;19;85;0.8;567;0;0;0;verão;não;sim;238
dom;6;18.9;83;0.3;576;0.05;0;0;verão;não;sim;324
dom;7;19.6;75;0.9;884;0.42;0;0;verão;não;sim;475
dom;8;21.1;70;0.3;766;0.9;0;0;verão;não;sim;715
dom;9;22.5;66;1.2;605;0.97;0;0;verão;não;sim;944
dom;10;23;66;1.1;516;0.83;0;0;verão;não;sim;953
dom;11;23.6;63;0.7;523;0.93;0;0;verão;não;sim;1146
dom;12;24.8;56;0.9;530;1.57;0;0;verão;não;sim;1422
dom;13;25.7;52;1.1;639;1.81;0;0;verão;não;sim;1563
dom;14;26.8;44;1.6;760;2.01;0;0;verão;não;sim;1709
dom;15;27.3;51;2.6;598;2.4;0;0;verão;não;sim;1979
dom;16;26.6;51;2.2;809;1.27;0;0;verão;não;sim;2235
dom;17;25.6;58;3.3;865;0.66;0;0;verão;não;sim;2330
dom;18;25;59;3.4;1324;0.54;0;0;verão;não;sim;2474
